Image URL,Web page URL,Subset,Labels
https://d3d00swyhr67nd.cloudfront.net/w550/NTIII/NTIII_ANG_515527.jpg,https://artuk.org/discover/artworks/lake-scene-with-boat-and-figures-169895,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/STF/STF_WAG_OP239.jpg,https://artuk.org/discover/artworks/lake-scene-with-boats-and-figures-18944,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_479.jpg,https://artuk.org/discover/artworks/lakeland-landscape-8664,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_PPA_023.jpg,https://artuk.org/discover/artworks/lakeside-with-boat-9974,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/WAR/WAR_HERB_47.jpg,https://artuk.org/discover/artworks/lammas-day-coventry-55396,'test',' cow dog horse sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_MAG_HARAG_2434.jpg,https://artuk.org/discover/artworks/lammermuir-winter-8896,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/CW/CW_RCM_TRURI_2004_3_19.jpg,https://artuk.org/discover/artworks/lamorna-cove-14258,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/GLA/GLA_CLG_PCF_34.jpg,https://artuk.org/discover/artworks/lamp-on-a-table-155749,'train',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_NRM_1976_9411.jpg,https://artuk.org/discover/artworks/lancashire-and-yorkshire-railway-train-hauled-by-440-locomotive-9641,'test',' train'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAM_260644.jpg,https://artuk.org/discover/artworks/lancaster-111-jb421-k-king-of-49-squadron-10404,'validation',' aeroplane'
https://d3d00swyhr67nd.cloudfront.net/w550/SFK/SFK_FEM_FXWFM_2001_20.jpg,https://artuk.org/discover/artworks/lancaster-bomber-b1-lm258-ha-q-of-218-squadron-10489,'test',' aeroplane'
https://d3d00swyhr67nd.cloudfront.net/w550/GMII/GMII_SAHS_1947_94.jpg,https://artuk.org/discover/artworks/lancaster-bombers-165023,'train',' aeroplane'
https://d3d00swyhr67nd.cloudfront.net/w550/GMI/GMI_SHS_RD_21494.jpg,https://artuk.org/discover/artworks/lancaster-bombers-89628,'train',' aeroplane'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAM_260158.jpg,https://artuk.org/discover/artworks/lancaster-km-b-pa474-of-bbmf-10407,'validation',' aeroplane'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAM_260668.jpg,https://artuk.org/discover/artworks/lancaster-np-u-and-spitfire-tm-l-10440,'test',' aeroplane'
https://d3d00swyhr67nd.cloudfront.net/w550/WAR/WAR_BMIHT_11.jpg,https://artuk.org/discover/artworks/land-rover-in-desert-action-55753,'test',' aeroplane'
https://d3d00swyhr67nd.cloudfront.net/w550/MER/MER_SEC_ST2.jpg,https://artuk.org/discover/artworks/landing-stage-with-figures-and-boats-66407,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/CW/CW_RCM_TRURI_1929_42_3.jpg,https://artuk.org/discover/artworks/landing-the-catch-14436,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/STF/STF_WAG_OP125.jpg,https://artuk.org/discover/artworks/landscape-18830,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/WYR/WYR_BPM_P164.jpg,https://artuk.org/discover/artworks/landscape-20975,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_594.jpg,https://artuk.org/discover/artworks/landscape-7841,'train',' dog horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_273.jpg,https://artuk.org/discover/artworks/landscape-7910,'train',' cow sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_297.jpg,https://artuk.org/discover/artworks/landscape-8005,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_198.jpg,https://artuk.org/discover/artworks/landscape-8034,'train',' cow horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_1394.jpg,https://artuk.org/discover/artworks/landscape-8172,'test',' cow sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_830.jpg,https://artuk.org/discover/artworks/landscape-8182,'train',' dog horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_193.jpg,https://artuk.org/discover/artworks/landscape-8215,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_146.jpg,https://artuk.org/discover/artworks/landscape-8217,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_140.jpg,https://artuk.org/discover/artworks/landscape-8277,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_264.jpg,https://artuk.org/discover/artworks/landscape-8413,'test',' bird cow'
https://d3d00swyhr67nd.cloudfront.net/w550/OU/OU_BLLI_4.jpg,https://artuk.org/discover/artworks/richard-jenkyns-17821854-221584,'test',' cow sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_24.jpg,https://artuk.org/discover/artworks/landscape-8603,'train',' boat cow sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_444.jpg,https://artuk.org/discover/artworks/landscape-8733,'train',' bird dog horse sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_445.jpg,https://artuk.org/discover/artworks/landscape-8734,'validation',' bird dog horse'
https://d3d00swyhr67nd.cloudfront.net/w550/STF/STF_WAG_OP476.jpg,https://artuk.org/discover/artworks/landscape-and-cattle-20728,'train',' cow horse'
https://d3d00swyhr67nd.cloudfront.net/w550/STF/STF_WAG_OP55.jpg,https://artuk.org/discover/artworks/landscape-and-cattle-near-offchurch-warwickshire-19196,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_894.jpg,https://artuk.org/discover/artworks/landscape-at-robin-hoods-bay-8062,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/MER/MER_WGM_671.jpg,https://artuk.org/discover/artworks/landscape-boat-on-a-river-67849,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/BST/BST_BMAGG_K4963.jpg,https://artuk.org/discover/artworks/landscape-boats-on-a-pond-189143,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIV/NTIV_PET_485098.jpg,https://artuk.org/discover/artworks/landscape-boy-with-farm-horses-219577,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/VA/VA_PC_2006BH7820.jpg,https://artuk.org/discover/artworks/landscape-cottage-by-a-brook-with-a-boy-on-a-white-horse-which-is-drinking-31647,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/LAN/LAN_HARR_PRSMG_P1870.jpg,https://artuk.org/discover/artworks/landscape-figures-in-a-boat-151967,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_272.jpg,https://artuk.org/discover/artworks/landscape-in-derbyshire-8213,'test',' cow horse sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_1461.jpg,https://artuk.org/discover/artworks/landscape-in-derbyshire-8601,'validation',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NOT/NOT_NCMG_1904_8.jpg,https://artuk.org/discover/artworks/landscape-in-the-dukeries-nottinghamshire-46920,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/STF/STF_WAG_OP544.jpg,https://artuk.org/discover/artworks/landscape-near-rochester-19190,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NOT/NOT_BADC_A44.jpg,https://artuk.org/discover/artworks/landscape-near-worksop-manor-park-nottinghamshire-47900,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/STF/STF_WAG_OP739.jpg,https://artuk.org/discover/artworks/landscape-of-a-farmyard-with-cows-19423,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/MER/MER_WGM_212J.jpg,https://artuk.org/discover/artworks/landscape-sheep-and-farm-67637,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/KT/KT_MMB_15_028.jpg,https://artuk.org/discover/artworks/landscape-shepherd-cows-and-sheep-76882,'test',' cow sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YOU_721.jpg,https://artuk.org/discover/artworks/landscape-through-train-window-9802,'train',' train'
https://d3d00swyhr67nd.cloudfront.net/w550/NWM/NWM_GRH_0494_95_96.jpg,https://artuk.org/discover/artworks/landscape-trees-and-sheep-180959,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/MER/MER_WGM_W141.jpg,https://artuk.org/discover/artworks/landscape-two-men-with-dogs-and-horses-67379,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/NFK/NFK_BDC_BDC3.jpg,https://artuk.org/discover/artworks/landscape-with-a-boat-354,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/MER/MER_WGM_684.jpg,https://artuk.org/discover/artworks/landscape-with-a-boat-and-a-man-fishing-67565,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NOT/NOT_BADC_A5.jpg,https://artuk.org/discover/artworks/landscape-with-a-boy-and-cattle-47899,'train',' cow dog'
https://d3d00swyhr67nd.cloudfront.net/w550/LLR/LLR_NTLMS_1962_141_1.jpg,https://artuk.org/discover/artworks/landscape-with-a-bridge-80735,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/NWM/NWM_SCP_SCO_FA_OP_132.jpg,https://artuk.org/discover/artworks/landscape-with-a-church-and-a-figure-with-a-boat-181783,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/SFK/SFK_CCM_C_057.jpg,https://artuk.org/discover/artworks/landscape-with-a-church-and-a-sheep-12245,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NML/NML_LLG_LL_3716.jpg,https://artuk.org/discover/artworks/landscape-with-a-cottage-and-a-flock-of-sheep-102476,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/OU/OU_BLLI_4.jpg,https://artuk.org/discover/artworks/richard-jenkyns-17821854-221584,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/OU/OU_BLLI_4.jpg,https://artuk.org/discover/artworks/richard-jenkyns-17821854-221584,'validation',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/LSE/LSE_DPG_DPG114.jpg,https://artuk.org/discover/artworks/landscape-with-a-cow-drinking-200418,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/NML/NML_WARG_WAG_963.jpg,https://artuk.org/discover/artworks/landscape-with-a-cow-in-a-boat-98708,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/BBO/BBO_CHQ_319.jpg,https://artuk.org/discover/artworks/landscape-with-a-drover-cattle-and-horses-56228,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/PKA/PKA_PKC_18_135.jpg,https://artuk.org/discover/artworks/landscape-with-a-figure-and-sheep-129068,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/GL/GL_GM_816.jpg,https://artuk.org/discover/artworks/landscape-with-a-figure-and-sheep-85460,'validation',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/CSF/CSF_FIFE_KIRMG_204.jpg,https://artuk.org/discover/artworks/landscape-with-a-girl-and-a-sheep-124636,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/COL/COL_GAG_3783.jpg,https://artuk.org/discover/artworks/landscape-with-a-grey-horse-and-figures-by-the-wayside-52206,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIV/NTIV_HAMH_1140162.jpg,https://artuk.org/discover/artworks/landscape-with-a-herdsman-leading-a-staling-mule-a-goat-dog-cattle-and-sheep-217196,'test',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/MER/MER_VGM_W70.jpg,https://artuk.org/discover/artworks/landscape-with-a-hillside-town-and-mountains-overlooking-water-and-boats-66678,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/PKA/PKA_PKC_1_40.jpg,https://artuk.org/discover/artworks/landscape-with-a-horse-and-a-figure-128965,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NTI/NTI_STM_872127.jpg,https://artuk.org/discover/artworks/landscape-with-a-horse-cart-on-a-wooded-lane-101565,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NTII/NTII_PKH_557805.jpg,https://artuk.org/discover/artworks/landscape-with-a-horse-fair-130583,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NLW/NLW_NLW_gcf06591.jpg,https://artuk.org/discover/artworks/landscape-with-a-horse-sheep-and-rabbits-123385,'test',' horse sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/KT/KT_CCMG_ROY_048_035.jpg,https://artuk.org/discover/artworks/landscape-with-a-labourer-and-a-dog-75825,'test',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/DUR/DUR_DU_18_745.jpg,https://artuk.org/discover/artworks/landscape-with-a-lake-and-horsemen-47597,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/GMI/GMI_TMG_ASTAC1992_29.jpg,https://artuk.org/discover/artworks/landscape-with-a-lake-mountains-and-a-sailing-boat-89375,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIV/NTIV_HAMH_1140169.jpg,https://artuk.org/discover/artworks/landscape-with-a-large-tree-figures-and-dogs-217201,'test',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIV/NTIV_HAMH_1140027.jpg,https://artuk.org/discover/artworks/landscape-with-a-milkmaid-milking-a-cow-a-farm-dwelling-cows-sheep-and-a-donkey-217161,'test',' cow sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIV/NTIV_HAMH_1140135.jpg,https://artuk.org/discover/artworks/landscape-with-a-nursing-herdswoman-a-sleeping-herdsman-and-a-cow-a-horse-and-sheep-217174,'test',' cow horse sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NTS/NTS_BROD_2009_533.jpg,https://artuk.org/discover/artworks/landscape-with-a-peasant-driving-cows-195785,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/ES/ES_BRHM_BNS_063_017A.jpg,https://artuk.org/discover/artworks/landscape-with-a-rainbow-and-sheep-75168,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/CU/CU_TRIC_NP_3.jpg,https://artuk.org/discover/artworks/landscape-with-a-river-and-a-small-sail-boat-134848,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NG/NG_NG_NG56.jpg,https://artuk.org/discover/artworks/landscape-with-a-river-and-boats-114675,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/SYO/SYO_DON_DONMG_ZP272.jpg,https://artuk.org/discover/artworks/landscape-with-a-river-and-cows-69113,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/NFK/NFK_NCM_NWHCM_1951_235_31.jpg,https://artuk.org/discover/artworks/landscape-with-a-river-and-mill-sheep-in-foreground-1076,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/DUR/DUR_DBM_406.jpg,https://artuk.org/discover/artworks/landscape-with-a-river-boats-sheep-and-a-tower-44380,'test',' boat sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/MER/MER_VGM_W61.jpg,https://artuk.org/discover/artworks/landscape-with-a-riverbank-town-boats-and-figures-66755,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/STC/STC_PAI_A0287.jpg,https://artuk.org/discover/artworks/landscape-with-a-shepherd-and-sheep-190483,'validation',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/GL/GL_GM_765.jpg,https://artuk.org/discover/artworks/landscape-with-a-shepherd-and-sheep-83322,'validation',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/VA/VA_PC_2006BH7542.jpg,https://artuk.org/discover/artworks/landscape-with-a-wagon-and-horses-at-an-inn-door-31442,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIV/NTIV_HAMH_1140176.jpg,https://artuk.org/discover/artworks/landscape-with-a-woman-on-a-horse-cattle-and-dogs-217208,'train',' dog horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NTS/NTS_LEI_2011_455.jpg,https://artuk.org/discover/artworks/landscape-with-a-woodman-loading-a-horse-197144,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIV/NTIV_POLY_88593.jpg,https://artuk.org/discover/artworks/landscape-with-a-young-woman-seated-beneath-a-tall-tree-in-a-river-landscape-her-dog-asleep-217775,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/LLR/LLR_BOBC_1926_96.jpg,https://artuk.org/discover/artworks/landscape-with-an-approaching-storm-80593,'train',' dog horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_239.jpg,https://artuk.org/discover/artworks/landscape-with-an-old-mill-8748,'train',' bird cow'
https://d3d00swyhr67nd.cloudfront.net/w550/ASH/ASH_ASHM_WA1851_13.jpg,https://artuk.org/discover/artworks/landscape-with-bandits-and-a-dog-142292,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/EDII/EDII_RSA_G_1991_885.jpg,https://artuk.org/discover/artworks/landscape-with-beached-boats-187112,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/SYO/SYO_CAN_A_2165_003.jpg,https://artuk.org/discover/artworks/landscape-with-birds-68771,'validation',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/WS/WS_PALG_RC_001.jpg,https://artuk.org/discover/artworks/landscape-with-birds-70472,'train',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIV/NTIV_CLPK_1441517.jpg,https://artuk.org/discover/artworks/landscape-with-birds-and-a-duck-decoy-216864,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/GMIII/GMIII_MTOH_THP079001.jpg,https://artuk.org/discover/artworks/landscape-with-birds-and-animals-206551,'train',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIV/NTIV_CLPK_1441518.jpg,https://artuk.org/discover/artworks/landscape-with-birds-and-fishes-216862,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/STC/STC_WDS_WDBCS_2006_1037.jpg,https://artuk.org/discover/artworks/landscape-with-boats-and-tower-194911,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/VA/VA_PC_2007BN0027.jpg,https://artuk.org/discover/artworks/landscape-with-boats-on-the-water-31939,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/DUR/DUR_DBM_671.jpg,https://artuk.org/discover/artworks/landscape-with-boats-tied-up-on-a-riverbank-45490,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/CW/CW_RCM_TRURI_1914_19_3.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-14369,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_759.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-7812,'test',' cow sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_613.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-7889,'test',' cow sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/LLR/LLR_LAMS_L_F14_1900_0_0b.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-81620,'test',' cow sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/LSE/LSE_DPG_DPG462.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-a-cow-resting-199884,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/STF/STF_WAG_OP173.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-and-fowl-18875,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/CUII/CUII_SCCO_54.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-and-sheep-194719,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/SS/SS_IAHM_PCF_03.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-and-sheep-208236,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/BRM/BRM_BMAG_1908P23.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-and-sheep-33484,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/BRM/BRM_BMAG_1941P456.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-and-sheep-33486,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NOT/NOT_NCMG_1904_15.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-and-sheep-47102,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/OU/OU_BLLI_4.jpg,https://artuk.org/discover/artworks/richard-jenkyns-17821854-221584,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_497.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-and-sheep-8203,'test',' cow sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/GL/GL_GM_PL_42.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-and-sheep-84347,'validation',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NML/NML_WARG_WAG_2345.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-and-sheep-and-a-rider-in-conversation-with-a-herdsman-97433,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/DEV/DEV_RAMM_29.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-and-sheep-at-a-fountain-95799,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/LSE/LSE_DPG_DPG325.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-cows-on-a-hillock-by-a-stream-199878,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/DEV/DEV_RAMM_382.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-horses-and-figures-95929,'validation',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIV/NTIV_HAMH_1140160.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-sheep-a-horse-a-goat-and-a-courting-couple-of-rustics-217194,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/HSW/HSW_BRRM_BR10.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-sheep-and-a-peasant-girl-53477,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIV/NTIV_HAMH_1140023.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-sheep-and-goats-217160,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/HSW/HSW_BRRM_BR4.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-sheep-and-goats-53495,'validation',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NTS/NTS_BROD_58_57_3_C.jpg,https://artuk.org/discover/artworks/landscape-with-cattle-sheep-and-peasants-under-trees-195878,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_MAG_HARAG_378.jpg,https://artuk.org/discover/artworks/landscape-with-cottage-and-figure-by-a-windmill-8729,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIV/NTIV_CHAW_1102447_2.jpg,https://artuk.org/discover/artworks/landscape-with-cottages-and-horses-218558,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/STC/STC_PAI_A0293.jpg,https://artuk.org/discover/artworks/landscape-with-cow-and-calves-190012,'validation',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/ABD/ABD_AAG_ag003667.jpg,https://artuk.org/discover/artworks/landscape-with-cows-107971,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/GLA/GLA_HAG_PCF_8.jpg,https://artuk.org/discover/artworks/cattle-in-an-orchard-138779,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/CW/CW_MTE_61.jpg,https://artuk.org/discover/artworks/landscape-with-cows-14856,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/LAN/LAN_HARR_PRSMG_P1878_1.jpg,https://artuk.org/discover/artworks/landscape-with-cows-151954,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/LAN/LAN_HARR_PRSMG_P1878_2.jpg,https://artuk.org/discover/artworks/landscape-with-cows-151955,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/GMII/GMII_TRF_PCF11.jpg,https://artuk.org/discover/artworks/landscape-with-cows-162468,'validation',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/GMII/GMII_SAHS_1929_27.jpg,https://artuk.org/discover/artworks/landscape-with-cows-165066,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/STF/STF_WAG_OP2.jpg,https://artuk.org/discover/artworks/landscape-with-cows-18900,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/OU/OU_BLLI_4.jpg,https://artuk.org/discover/artworks/richard-jenkyns-17821854-221584,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/OU/OU_BLLI_76.jpg,https://artuk.org/discover/artworks/landscape-with-cows-221607,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/WYR/WYR_KLMUS_1983_744.jpg,https://artuk.org/discover/artworks/landscape-with-cows-22185,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/CUII/CUII_NCO_VPC_PP_065.jpg,https://artuk.org/discover/artworks/landscape-with-cows-228402,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/GAC/GAC_GAC_14763.jpg,https://artuk.org/discover/artworks/landscape-with-cows-28501,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/VA/VA_PC_2006BH7493.jpg,https://artuk.org/discover/artworks/landscape-with-cows-31396,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/DUR/DUR_DDBC_202.jpg,https://artuk.org/discover/artworks/landscape-with-cows-44106,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/WAR/WAR_LEAMG_10.jpg,https://artuk.org/discover/artworks/landscape-with-cows-54267,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/ES/ES_BRHM_BNS_034_019.jpg,https://artuk.org/discover/artworks/landscape-with-cows-74601,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/ES/ES_BRHM_BNS_081_019A.jpg,https://artuk.org/discover/artworks/landscape-with-cows-74616,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/LSW/LSW_SCO_M_085.jpg,https://artuk.org/discover/artworks/landscape-with-cows-89077,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/CU/CU_KY_EWH1.jpg,https://artuk.org/discover/artworks/landscape-with-cows-and-a-punt-139847,'validation',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/DUR/DUR_DDBC_205.jpg,https://artuk.org/discover/artworks/landscape-with-cows-and-cowman-44107,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/DUR/DUR_DBM_399.jpg,https://artuk.org/discover/artworks/landscape-with-cows-and-figures-44419,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/NTS/NTS_MALG_2010_34.jpg,https://artuk.org/discover/artworks/landscape-with-cows-and-horses-197155,'train',' cow horse'
https://d3d00swyhr67nd.cloudfront.net/w550/SRY/SRY_RHU_THC0010.jpg,https://artuk.org/discover/artworks/landscape-with-cows-and-sheep-12813,'train',' cow sheep'
